"","V1","V2","V3","V4","V5","V6","V7","V8","V9","Cluster"
"Bra001463","Bra001463","","","","","","AT3G12650.1","","",21
"Bra004761","Bra004761","PF00076,PF07744","PTHR10432","KOG0148","","","AT2G43410.1","FPA","RNA binding",21
"Bra008683","Bra008683","PF03214","","","2.4.1.-,5.4.99.-","K13379","AT5G15650.1","ATRGP2,RGP2","reversibly glycosylated polypeptide 2",21
"Bra000003","Bra000003","","","","","","AT2G37480.1","","",21
"Bra024285","Bra024285","PF03000","","","","","AT5G64330.1","JK218,NPH3,RPT3","Phototropic-responsive NPH3 family protein",21
"Bra038853","Bra038853","PF01535","PTHR10483","","","","AT2G19280.1","","Pentatricopeptide repeat (PPR) superfamily protein",21
"Bra002071","Bra002071","","","","","","AT2G17540.1","","",21
"Bra028566","Bra028566","PF02148,PF00443","PTHR10420","KOG1867","3.1.2.15","K11366","AT5G10790.1","UBP22","ubiquitin-specific protease 22",21
"Bra031541","Bra031541","PF07716,PF00170","PTHR22952:SF5","","","","AT1G06850.1","AtbZIP52,bZIP52","basic leucine-zipper 52",21
"Bra003653","Bra003653","PF00153","PTHR11896","KOG0752","","","AT1G78180.1","","Mitochondrial substrate carrier family protein",21
"Bra035580","Bra035580","","","","","","AT5G55610.1","","",21
"Bra006340","Bra006340","PF01251","PTHR11278","KOG3320","","K02993","AT5G16130.1","","Ribosomal protein S7e family protein",21
"Bra039975","Bra039975","PF00378","PTHR11941","KOG1684","","","AT5G65940.1","CHY1","beta-hydroxyisobutyryl-CoA hydrolase 1",21
"Bra025858","Bra025858","PF00365","PTHR13697","KOG2440","2.7.1.90","K00895","AT1G20950.1","","Phosphofructokinase family protein",21
"Bra018324","Bra018324","PF00076","PTHR10501","KOG4206","","K11094","AT2G30260.1","U2B\'\'","U2 small nuclear ribonucleoprotein B",21
"Bra032952","Bra032952","PF00300","PTHR23029","KOG0234","","","AT3G26780.1","","Phosphoglycerate mutase family protein",21
"Bra036618","Bra036618","PF01249","PTHR10442","KOG3486","","K02971","AT5G27700.1","","Ribosomal protein S21e",21
"Bra011515","Bra011515","","","","","","AT2G15000.4","","",21
"Bra001406","Bra001406","PF00411","PTHR11759","KOG0407","","K02955","AT3G11510.1","","Ribosomal protein S11 family protein",21
"Bra010296","Bra010296","PF00258,PF00667,PF00175","PTHR19384","KOG1158","1.6.2.4","K00327","AT4G30210.2","AR2,ATR2","P450 reductase 2",21
"Bra026026","Bra026026","","","","","","AT1G16790.1","","ribosomal protein-related",21
"Bra012206","Bra012206","PF01096","PTHR11239","KOG2907","2.7.7.6","K03000","AT3G25940.1","","TFIIB zinc-binding protein",21
"Bra027386","Bra027386","PF00364,PF02817,PF00198","PTHR23151","KOG0557","2.3.1.12","K00627","AT3G13930.1","","Dihydrolipoamide acetyltransferase, long form protein",21
"Bra030885","Bra030885","","","","","","AT1G55140.1","","Ribonuclease III family protein",21
"Bra028653","Bra028653","PF00400","PTHR22847","KOG0293","","","AT3G15880.2","TPR4,WSIP2","WUS-interacting protein 2",21
"Bra030879","Bra030879","","","","","","AT1G55205.2","","",21
"Bra033871","Bra033871","PF01502,PF01503,PF03819","PTHR21256","KOG4311","3.5.4.19,3.6.1.31","K11755","AT1G31860.1","AT-IE,HISN2","histidine biosynthesis bifunctional protein (HISIE)",21
"Bra035227","Bra035227","PF01388","PTHR13964","","","","AT4G11400.1","","ARID/BRIGHT DNA-binding domain;ELM2 domain protein",21
"Bra040992","Bra040992","PF08241","PTHR13069","KOG1331","","","AT1G36310.1","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",21
"Bra039485","Bra039485","PF08446,PF01590,PF00360,PF00989,PF08448,PF02518","PTHR23283","","","","AT5G35840.1","PHYC","phytochrome C",21
"Bra039471","Bra039471","PF00550","PTHR20863","KOG1748","","","AT3G05020.1","ACP,ACP1","acyl carrier protein 1",21
"Bra035008","Bra035008","PF05450,PF04389","","KOG2526","","","AT3G44330.1","","",21
"Bra011868","Bra011868","","","","","","AT4G39300.1","","",21
"Bra015316","Bra015316","PF03141,PF08241","PTHR10108","","","","AT1G04430.1","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",21
"Bra037068","Bra037068","PF00227","PTHR11599","KOG0177","3.4.25.1","K02734","AT3G22630.1","PBD1,PRCGB","20S proteasome beta subunit D1",21
"Bra007283","Bra007283","PF01529","PTHR22883","","","","AT5G05070.1","","DHHC-type zinc finger family protein",21
"Bra001970","Bra001970","PF01602,PF08752","PTHR10261","KOG1078","","","AT4G34450.1","","coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative",21
"Bra003342","Bra003342","PF03372","PTHR12121","KOG0620","3.1.-.-","K12603","AT3G58560.1","","DNAse I-like superfamily protein",21
"Bra013068","Bra013068","PF00493,PF07728,PF01078","PTHR11630","KOG0478","","K02212","AT2G16440.1","MCM4","Minichromosome maintenance (MCM2/3/5) family protein",21
"Bra028665","Bra028665","PF02629,PF00549","PTHR11117","KOG1255","","","AT5G08300.1","","Succinyl-CoA ligase, alpha subunit",21
"Bra002227","Bra002227","","PTHR13824","KOG1909","","K14319","AT5G19320.1","RANGAP2","RAN GTPase activating protein 2",21
"Bra009125","Bra009125","PF10168","","KOG4460","","K14318","AT5G05680.1","MOS7","nuclear pore complex protein-related",21
"Bra030092","Bra030092","PF00579","PTHR11946","KOG2144","","","AT1G28350.1","","Nucleotidylyl transferase superfamily protein",21
"Bra008658","Bra008658","PF03483,PF03484","PTHR10947","KOG2472","6.1.1.20","K01890","AT1G72550.1","","tRNA synthetase beta subunit family protein",21
"Bra000654","Bra000654","PF01190","","","","","AT4G08685.1","SAH7","Pollen Ole e 1 allergen and extensin family protein",21
"Bra005784","Bra005784","PF01200","PTHR10769","KOG3502","","K02979","AT5G03850.1","","Nucleic acid-binding, OB-fold-like protein",21
"Bra039865","Bra039865","PF02421,PF01926,PF06071","PTHR23305","KOG1491","","K06942","AT1G30580.1","","GTP binding",21
"Bra019453","Bra019453","PF00036,PF08726","PTHR23050","KOG0027","","K02183","AT2G27030.3","ACAM-2,CAM5","calmodulin 5",21
"Bra030786","Bra030786","PF01105","PTHR22811","KOG1691","","","AT1G09580.1","","emp24/gp25L/p24 family/GOLD family protein",21
"Bra010667","Bra010667","PF09731","PTHR15415","","","","AT4G39690.1","","",21
"Bra037337","Bra037337","PF07690,PF00083","PTHR11662","KOG2532","","","AT4G00370.1","ANTR2,PHT4;4","Major facilitator superfamily protein",21
"Bra032016","Bra032016*","PF03810,PF08389,PF08767","PTHR11223","KOG2020","","","AT3G03110.1","CRM1B,XPO1B","exportin 1B",21
"Bra032017","Bra032017*","PF05071","PTHR12910","KOG3382","1.6.5.3,1.6.99.3","K11352","AT3G03100.1","","NADH:ubiquinone oxidoreductase, 17.2kDa subunit",21
"Bra035172","Bra035172*","PF06813","PTHR21576","","","","AT1G80530.1","","Major facilitator superfamily protein",21
"Bra035173","Bra035173*","PF00646,PF07734","","","","","AT1G25055.1","","F-box family protein",21
"Bra015257","Bra015257*","","","","","","AT1G03710.1","","Cystatin/monellin superfamily protein",21
"Bra015258","Bra015258*","","","","","","AT1G03710.1","","Cystatin/monellin superfamily protein",21
"Bra008212","Bra008212*","PF03159,PF00098","PTHR12341","KOG2044","3.1.13.-","K12619","AT1G75660.1","AtXRN3,XRN3","5\'-3\' exoribonuclease 3",21
"Bra008213","Bra008213*","","","","","","AT1G75670.1","","DNA-directed RNA polymerases",21
"Bra039713","Bra039713*","","","","","","AT4G14805.1","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",21
"Bra039714","Bra039714*","PF00227","PTHR11599","KOG0177","3.4.25.1","K02734","AT3G22630.1","PBD1,PRCGB","20S proteasome beta subunit D1",21
"Bra037777","Bra037777*","PF06747","","KOG4090","","","AT5G09570.1","","Cox19-like CHCH family protein",21
"Bra008116","Bra008116*","PF07792,PF08616","PTHR13677","KOG2432","","","AT1G73930.1","","",21
"Bra008117","Bra008117*","PF00485","PTHR10285","KOG4203","","","AT1G73980.1","","Phosphoribulokinase / Uridine kinase family",21
"Bra015798","Bra015798*","","PTHR13516","","","","AT1G76020.1","","Thioredoxin superfamily protein",21
"Bra015799","Bra015799*","PF01399,PF08375","PTHR10758","KOG2581","","K03033","AT1G20200.1","EMB2719,HAP15","PAM domain (PCI/PINT associated module) protein",21
"Bra022751","Bra022751*","PF02861,PF00004,PF07728,PF02151,PF00158,PF07724,PF10431","PTHR11638","KOG1051","","K03696","AT5G50920.1","ATHSP93-V,CLPC,CLPC1,DCA1,HSP93-V","CLPC homologue 1",21
"Bra022752","Bra022752*","PF04765","PTHR12956","","","","AT5G42660.1","","Protein of unknown function (DUF616)",21
"Bra035050","Bra035050*","PF01513","PTHR20275","KOG4180","","","AT1G78590.1","ATNADK-3,NADK3","NAD(H) kinase 3",21
"Bra035051","Bra035051*","PF00643","","","","","AT1G78600.1","DBB3,LZF1,STH3","light-regulated zinc finger protein 1",21
"Bra012595","Bra012595*","PF01078,PF00493","","","6.6.1.1","K03405","AT4G18480.1","CH-42,CH42,CHL11,CHLI-1,CHLI1","P-loop containing nucleoside triphosphate hydrolases superfamily protein",21
"Bra012596","Bra012596*","PF00206,PF08328","PTHR11444","KOG2700","4.3.2.2","K01756","AT4G18440.1","","L-Aspartase-like family protein",21
"Bra034088","Bra034088*","PF00069,PF07714","PTHR23258","KOG1187","","","AT3G09830.1","","Protein kinase superfamily protein",21
"Bra034089","Bra034089*","PF02359,PF02933,PF00004,PF07724,PF05496,PF07728","PTHR23077","KOG0730","","K13525","AT3G09840.1","ATCDC48,CDC48,CDC48A","cell division cycle 48",21
"Bra024144","Bra024144*","PF04718","","","3.6.3.14","K02140","AT4G29480.1","","Mitochondrial ATP synthase subunit G protein",21
"Bra024145","Bra024145*","PF01778","PTHR10544","KOG3412","","K02903","AT4G29410.1","","Ribosomal L28e protein family",21
"Bra018009","Bra018009*","PF00380","PTHR21569","KOG1697","","K02996","AT3G49080.1","","Ribosomal protein S5 domain 2-like superfamily protein",21
"Bra018010","Bra018010*","PF00069,PF07714","PTHR22986","KOG0198","","","AT3G45670.1","","Protein kinase superfamily protein",21
"Bra003769","Bra003769*","","","","","","AT1G75140.1","","",21
"Bra003770","Bra003770*","PF04678","PTHR13462","KOG2966","","","AT1G57610.1","","Protein of unknown function (DUF607)",21
"Bra037844","Bra037844*","PF01459","PTHR11743","KOG3126","","","AT5G67500.1","ATVDAC2,VDAC2","voltage dependent anion channel 2",21
"Bra004087","Bra004087*","PF04389,PF01546","PTHR12147","KOG2194","","","AT1G67420.2","","Zn-dependent exopeptidases superfamily protein",21
"Bra024421","Bra024421*","","","","","","AT5G65810.1","","",21
"Bra024422","Bra024422*","PF01535","PTHR10483","","","","AT5G65820.1","","Pentatricopeptide repeat (PPR) superfamily protein",21
"Bra024423","Bra024423*","PF00023","PTHR18958","KOG1709","","","AT5G65860.2","","ankyrin repeat family protein",21
"Bra007713","Bra007713*","","","","","","AT3G62920.1","","",21
"Bra007714","Bra007714*","PF00462","PTHR10168","KOG1752","","","AT3G62930.1","","Thioredoxin superfamily protein",21
"Bra012446","Bra012446*","PF05008,PF12352,PF03908","PTHR21230","KOG1666","","K08493","AT1G26670.1","ATVTI12,VTI12,VTI1B","Vesicle transport v-SNARE family protein",21
"Bra012447","Bra012447*","PF00467,PF01287,PF02996,PF09748","PTHR11673","KOG3271","","","AT1G26665.1","","Mediator complex, subunit Med10",21
"Bra008824","Bra008824*","PF00466","","","","","AT5G13510.1","","Ribosomal protein L10 family protein",21
"Bra008825","Bra008825*","","","","","","AT5G13500.1","","",21
"Bra008826","Bra008826*","PF00153","PTHR11896","KOG0749","","","AT5G13490.1","AAC2","ADP/ATP carrier 2",21
"Bra024385","Bra024385*","","","","","","AT5G65440.3","","",21
"Bra024386","Bra024386*","PF01753,PF00443","PTHR10420","KOG1865","","","AT5G65450.1","UBP17","ubiquitin-specific protease 17",21
"Bra009692","Bra009692*","PF00467","PTHR12903","","","","AT5G23535.1","","KOW domain-containing protein",21
"Bra009693","Bra009693*","PF01398","PTHR10410","KOG1555","","K03030","AT5G23540.1","","Mov34/MPN/PAD-1 family protein",21
"Bra003427","Bra003427*","PF08069,PF00312","PTHR11885","KOG0400","","K02953","AT4G00100.1","ATRPS13A,PFL2,RPS13,RPS13A","ribosomal protein S13A",21
"Bra003428","Bra003428*","PF00227","PTHR11599","KOG0179","3.4.25.1","K02732","AT3G60820.1","PBF1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein",21
"Bra030405","Bra030405*","PF00675,PF05193","PTHR11851","KOG2067","3.4.24.64","K01412","AT1G51980.1","","Insulinase (Peptidase family M16) protein",21
"Bra030406","Bra030406*","PF01535","PTHR10483","","","","AT1G51965.1","ABO5","ABA Overly-Sensitive 5",21
"Bra030832","Bra030832","PF06414,PF00485","PTHR10285","KOG4203","2.7.1.48","K00876","AT1G55810.1","UKL3","uridine kinase-like 3",22
"Bra002519","Bra002519","PF00076","PTHR19965","KOG0533","","K12881","AT5G59950.1","","RNA-binding (RRM/RBD/RNP motifs) family protein",22
"Bra005441","Bra005441","PF10559,PF00344","PTHR10906","KOG1373","","K10956","AT2G34250.1","","SecY protein transport family protein",22
"Bra015922","Bra015922","PF02861,PF00004,PF07724,PF00158,PF07728,PF10431","PTHR11638","KOG1051","","","AT1G74310.1","ATHSP101,HOT1,HSP101","heat shock protein 101",22
"Bra027225","Bra027225","PF01426,PF01215","PTHR10122","KOG3352","","","AT3G15605.4","","nucleic acid binding",22
"Bra037358","Bra037358","PF00917","PTHR10420","KOG1987","","","AT4G00780.1","","TRAF-like family protein",22
"Bra028907","Bra028907","PF00139,PF00069,PF07714","PTHR23258","KOG1187","","","AT5G01550.1","LECRKA4.2","lectin receptor kinase a4.1",22
"Bra030908","Bra030908","PF00076","PTHR10432","KOG0148","","","AT1G54080.1","UBP1A","oligouridylate-binding protein 1A",22
"Bra038555","Bra038555","PF00069,PF07714","PTHR23258","KOG1187","","","AT2G18890.1","","Protein kinase superfamily protein",22
"Bra027468","Bra027468","PF02213","PTHR14445","KOG1862","","","AT5G42950.1","","GYF domain-containing protein",22
"Bra031641","Bra031641","PF00635","PTHR10809","KOG0439","","","AT1G08820.1","VAP27-2","vamp/synaptobrevin-associated protein 27-2",22
"Bra034989","Bra034989","PF02221","","KOG4680","","","AT3G44100.1","","MD-2-related lipid recognition domain-containing protein",22
"Bra027967","Bra027967*","PF03982","PTHR12317","KOG1454","","","AT1G54570.1","","Esterase/lipase/thioesterase family protein",22
"Bra027968","Bra027968*","PF00063,PF00612,PF01843","PTHR13140","KOG0160","","","AT1G54560.1","ATXIE,XIE","Myosin family protein with Dil domain",22
"Bra026226","Bra026226","","PTHR14269","KOG1617","","","AT2G39290.1","PGP1,PGPS1,PGS1","phosphatidylglycerolphosphate synthase 1",23
"Bra006150","Bra006150","","","","","","AT5G12240.1","","",23
"Bra015337","Bra015337","PF01900,PF03099","PTHR10993","KOG0325","2.3.1.181","K03801","AT1G04640.1","LIP2","lipoyltransferase 2",23
"Bra022482","Bra022482","PF08263,PF00560","PTHR23258","KOG0472","","","AT1G65380.1","AtRLP10,CLV2","Leucine-rich repeat (LRR) family protein",23
"Bra012342","Bra012342","PF02365","","","","","AT1G32870.1","ANAC013,ANAC13,NAC13","NAC domain protein 13",23
"Bra027868","Bra027868","PF01490","PTHR22950","KOG1303","","","AT1G58360.1","AAP1,NAT2","amino acid permease 1",23
"Bra039049","Bra039049","PF04601,PF00069,PF07714","PTHR23258","KOG1187","","","AT3G28690.3","","Protein kinase superfamily protein",23
"Bra029036","Bra029036","","","","","","AT1G51400.1","","Photosystem II 5 kD protein",23
"Bra037933","Bra037933","PF02657,PF02445","","","2.5.1.72","K03517","AT5G50210.1","OLD5,QS,SUFE3","quinolinate synthase",23
"Bra009410","Bra009410","PF00122,PF00702,PF08282","PTHR11939","KOG0206","","","AT5G04930.1","ALA1","aminophospholipid ATPase 1",23
"Bra033104","Bra033104","PF03081","PTHR12542","KOG2344","","K07195","AT3G29400.1","ATEXO70E1,EXO70E1","exocyst subunit exo70 family protein E1",23
"Bra028870","Bra028870","","","","","","AT5G02550.1","","",23
"Bra036462","Bra036462","","","","","","AT2G20310.1","RIN13","RPM1 interacting protein 13",23
"Bra033274","Bra033274","PF00847","","","","K09286","AT1G01250.1","","Integrase-type DNA-binding superfamily protein",23
"Bra011228","Bra011228","PF03006","PTHR20855","KOG0748","","","AT4G30850.1","HHP2","heptahelical transmembrane  protein2",23
"Bra020017","Bra020017","PF00010","PTHR23042","","","K12126","AT1G09530.1","PAP3,PIF3,POC1","phytochrome interacting factor 3",23
"Bra037006","Bra037006","PF00560,PF00069,PF07714,PF01636","PTHR23258","KOG1187","","","AT4G33430.1","ATBAK1,ATSERK3,BAK1,ELG,RKS10,SERK3","BRI1-associated receptor kinase",23
"Bra005706","Bra005706","PF04535","","","","","AT5G02060.1","","Uncharacterised protein family (UPF0497)",23
"Bra024163","Bra024163","","","","","","AT4G29110.1","","",23
"Bra039109","Bra039109","PF00400,PF00344","PTHR22850","","","","AT5G58230.1","ATMSI1,MEE70,MSI1","Transducin/WD40 repeat-like superfamily protein",23
"Bra032199","Bra032199","PF01490","PTHR22950","KOG1303","","","AT1G44100.1","AAP5","amino acid permease 5",23
"Bra039284","Bra039284","PF03321","","","","K14506","AT2G46370.4","FIN219,JAR1","Auxin-responsive GH3 family protein",23
"Bra000749","Bra000749","PF00447","PTHR10015","KOG0627","","","AT4G11660.1","AT-HSFB2B,HSFB2B","winged-helix DNA-binding transcription factor family protein",23
"Bra033709","Bra033709","PF01657","","","","","AT5G43980.1","PDLP1,PDLP1A","plasmodesmata-located protein 1",23
"Bra001802","Bra001802","PF04873","","","","K14514","AT3G20770.1","AtEIN3,EIN3","Ethylene insensitive 3 family protein",23
"Bra005014","Bra005014","PF00483,PF00132","PTHR22572","KOG1322","2.7.7.22","K00971","AT2G39770.1","CYT1,EMB101,GMP1,SOZ1,VTC1","Glucose-1-phosphate adenylyltransferase family protein",23
"Bra005365","Bra005365","PF10539","PTHR23230:SF12","","","","AT2G35140.1","","DCD (Development and Cell Death) domain protein",23
"Bra000931","Bra000931","PF00076","PTHR10432","KOG0117","","","AT4G00830.1","","RNA-binding (RRM/RBD/RNP motifs) family protein",23
"Bra038415","Bra038415","PF00642,PF00097","PTHR11224","KOG1039","","","AT3G08505.1","","zinc finger (CCCH-type/C3HC4-type RING finger) family protein",23
"Bra004528","Bra004528","","","","","","AT2G46540.1","","",23
"Bra006875","Bra006875","","PTHR23083","KOG0548","","","AT3G51770.2","ATEOL1,ETO1","tetratricopeptide repeat (TPR)-containing protein",23
"Bra027640","Bra027640","PF08263,PF00560","PTHR23258","","","","AT1G63430.2","","Leucine-rich repeat protein kinase family protein",23
"Bra040416","Bra040416","PF04504","","","","","AT3G04930.1","","DNA-binding storekeeper protein-related transcriptional regulator",23
"Bra010303","Bra010303","PF00626,PF02209","PTHR11977","KOG0443","","","AT4G30160.1","ATVLN4,VLN4","villin 4",23
"Bra004589","Bra004589","PF00097","PTHR22763","KOG1493","","","AT2G40830.1","RHC1A","RING-H2 finger C1A",23
"Bra015433","Bra015433","PF03478","","","","","AT1G05540.1","","Protein of unknown function (DUF295)",23
"Bra000898","Bra000898","PF00083,PF07690","PTHR11600","KOG0254","","","AT4G02050.1","STP7","sugar transporter protein 7",23
